date_local,tweets_total,retweets_total,tweet_ratio,avg_tweets_per_hour,active_hours_count,mean_intertweet_gap,std_intertweet_gap,min_gap,max_gap,burst_count,max_burst_length,burstiness,avg_tweet_length,morning_tweets,afternoon_tweets,evening_tweets,night_tweets,tweet_entropy,time_of_first_tweet_sin,time_of_first_tweet_cos,time_of_last_tweet_sin,time_of_last_tweet_cos,7d_avg_tweets,7d_var_tweets
2024-05-05,6.0,5.0,0.16666666666666666,0.25,4.0,151.66,158.01615409683765,10.716666666666667,442.5833333333333,6.0,1.0,0.020525164797965192,96.33333333333333,1.0,3.0,2.0,0.0,1.242453324894,0.2620488199084815,-0.9650546181354568,-0.09787239554212773,0.9951989721612685,11.571428571428571,21.10204081632654
2024-05-06,14.0,6.0,0.5714285714285714,0.5833333333333334,8.0,40.460256410256406,46.81734992265589,0.43333333333333335,140.38333333333333,10.0,4.0,0.07283762444344481,107.42857142857143,0.0,5.0,9.0,0.0,1.8662160235859526,-0.19216514572536514,-0.981362602083628,-0.6077224106632535,0.794149527216156,11.857142857142858,21.83673469387756
2024-05-07,20.0,8.0,0.6,0.8333333333333334,5.0,64.40350877192982,150.03442261742688,3.1,549.2333333333333,12.0,3.0,0.39932727055651507,92.8,0.0,6.0,2.0,12.0,1.4737146012040092,0.48258190735451384,0.8758508450039193,-0.42623984253851216,0.9046101904316269,12.571428571428571,29.38775510204082
2024-05-08,5.0,3.0,0.4,0.20833333333333334,5.0,322.375,222.2818195257243,26.783333333333335,596.6333333333333,5.0,1.0,-0.18377293166261047,98.8,0.0,1.0,2.0,2.0,1.6094379124341005,0.16748573910754105,0.9858744987043739,-0.4692147038834898,0.8830841192431947,12.428571428571429,31.387755102040817
2024-05-09,12.0,7.0,0.4166666666666667,0.5,6.0,96.68787878787879,143.8818826892654,0.8833333333333333,464.25,7.0,5.0,0.19617595998602003,111.66666666666667,1.0,2.0,4.0,5.0,1.539654447440098,0.40872872054650483,0.9126559225690792,-0.9395930914040003,0.34229347435479107,11.857142857142858,29.26530612244898
2024-05-10,17.0,9.0,0.47058823529411764,0.7083333333333334,9.0,75.32499999999999,99.75602251382007,2.6166666666666667,354.6166666666667,13.0,3.0,0.1395412373256594,112.52941176470588,3.0,7.0,1.0,6.0,2.0377341947851506,0.5635861230106826,0.826057311540663,-0.41303820194756197,0.9107137001999723,13.142857142857142,29.26530612244898
2024-05-11,11.0,5.0,0.5454545454545454,0.4583333333333333,6.0,90.17499999999998,135.99225840915435,2.283333333333333,366.8333333333333,8.0,2.0,0.20258130523149087,91.9090909090909,1.0,7.0,0.0,3.0,1.6726254461503207,0.504653194270734,0.8633221609065441,-0.9692130063712664,-0.24622377683881677,12.142857142857142,25.551020408163264
2024-05-12,5.0,2.0,0.6,0.20833333333333334,4.0,105.57499999999999,84.90456611526982,5.933333333333334,210.21666666666667,4.0,2.0,-0.10851785472999945,61.0,2.0,2.0,1.0,0.0,1.3321790402101223,0.17493713886227033,-0.9845796044234731,-0.9953961983671789,0.09584575252022405,12.0,27.428571428571427
2024-05-13,6.0,3.0,0.5,0.25,3.0,169.80333333333334,291.0453207167418,0.26666666666666666,749.4,4.0,2.0,0.2630841737691925,78.66666666666667,0.0,4.0,0.0,2.0,1.0114042647073518,0.6731738599652016,0.7394842488245109,-0.9639407468005008,-0.26611696048484534,10.857142857142858,30.69387755102041
2024-05-14,8.0,1.0,0.875,0.3333333333333333,5.0,104.89047619047619,181.9728819098244,4.083333333333333,545.6,6.0,2.0,0.26870774374884315,70.75,4.0,2.0,0.0,2.0,1.559581156259877,0.23061587074244014,0.9730448705798238,-0.29056302762924097,-0.9568558548574226,9.142857142857142,16.97959183673469
2024-05-15,7.0,3.0,0.5714285714285714,0.2916666666666667,5.0,196.4722222222222,256.80668883831424,0.3,669.8,5.0,3.0,0.13310671452798792,68.85714285714286,2.0,0.0,1.0,4.0,1.4750763110546947,0.4524995614618456,0.8917646252665764,-0.6209767901079869,0.7838289520980845,9.428571428571429,15.102040816326527
2024-05-16,10.0,0.0,1.0,0.4166666666666667,4.0,42.70740740740741,67.60502853635904,1.6166666666666667,199.86666666666667,5.0,4.0,0.22570094582666636,63.1,1.0,0.0,0.0,9.0,1.1682824501765625,0.3842281839021212,0.9232381614162609,0.8772509113449242,-0.4800321224090113,9.142857142857142,14.122448979591834
2024-05-17,11.0,1.0,0.9090909090909091,0.4583333333333333,5.0,136.375,218.59355361161855,1.15,622.55,7.0,4.0,0.231622076871565,92.45454545454545,1.0,0.0,7.0,3.0,1.4142790651247086,0.2541096362819609,0.967175419843086,-0.07570388042917153,0.997130343780574,8.285714285714286,5.061224489795911
2024-05-18,16.0,3.0,0.8125,0.6666666666666666,8.0,84.70333333333333,149.53940038219582,1.0,565.5833333333334,13.0,4.0,0.27679008872736777,68.875,1.0,2.0,2.0,11.0,1.8364223867541591,0.06068560345276682,0.9981569303138528,-0.627736649329305,0.7784257826465008,9.0,11.999999999999995
2024-05-19,8.0,0.0,1.0,0.3333333333333333,5.0,186.11666666666665,241.59796478302871,3.25,715.2833333333333,6.0,2.0,0.12971568900580704,85.5,0.0,1.0,3.0,4.0,1.559581156259877,0.5434797084346822,0.8394223052312542,-0.02399597377737908,0.9997120551651237,9.428571428571429,9.6734693877551
2024-05-20,22.0,7.0,0.6818181818181818,0.9166666666666666,11.0,59.68253968253969,95.42073492071455,2.566666666666667,397.45,13.0,4.0,0.2304154785228824,109.22727272727273,7.0,8.0,6.0,1.0,2.24808450616181,0.5258428374185955,0.8505817481791862,-0.25783549361698554,0.9661888315600038,11.714285714285714,25.346938775510207
2024-05-21,4.0,2.0,0.5,0.16666666666666666,3.0,398.6722222222222,292.1999430670634,1.1666666666666667,695.2166666666667,3.0,2.0,-0.15411285112431214,112.0,0.0,1.0,1.0,2.0,1.0397207708399179,0.19623138518982636,0.9805576186367031,-0.762433099883326,0.6470670507778172,11.142857142857142,31.55102040816327
2024-05-22,4.0,0.0,1.0,0.16666666666666666,2.0,25.96666666666667,13.596404753545045,7.9,40.7,3.0,2.0,-0.31267193039016655,63.75,0.0,0.0,4.0,0.0,0.5623351446188083,-0.6982591288782461,0.7158450872487656,-0.4196501187858356,0.9076859466814687,10.714285714285714,36.204081632653065
2024-05-23,16.0,3.0,0.8125,0.6666666666666666,7.0,82.64444444444443,133.44999141954466,0.55,447.1333333333333,11.0,3.0,0.23510807565206118,76.25,2.0,4.0,1.0,9.0,1.7214023220140038,0.6028599186947073,0.7978470520290282,-0.22509276834542022,0.9743373366748269,11.571428571428571,39.38775510204082
2024-05-24,15.0,5.0,0.6666666666666666,0.625,7.0,47.6,83.26714538159693,3.2666666666666666,330.6,10.0,2.0,0.27254468856636793,96.2,3.0,2.0,10.0,0.0,1.8413903748459726,0.3228852066539807,-0.9464381349692204,-0.5334299940296858,0.8458442182042089,12.142857142857142,40.69387755102041
2024-05-25,4.0,0.0,1.0,0.16666666666666666,4.0,273.35555555555555,239.75374493399792,80.38333333333334,611.2833333333333,4.0,1.0,-0.06548665282328427,140.25,1.0,2.0,0.0,1.0,1.3862943611198906,0.3744043043646216,0.9272655589814839,-0.7314032960055633,-0.6819451727171315,10.428571428571429,45.10204081632653
2024-05-26,2.0,1.0,0.5,0.08333333333333333,2.0,39.266666666666666,0.0,39.266666666666666,39.266666666666666,2.0,1.0,,75.0,0.0,0.0,0.0,2.0,0.6931471805599453,0.43667094837265796,0.8996212996852195,0.5836593179448015,0.8119986456738761,9.571428571428571,53.673469387755105
2024-05-27,5.0,3.0,0.4,0.20833333333333334,4.0,263.3458333333333,325.14743416021633,39.53333333333333,822.2833333333333,5.0,1.0,0.10501666584921539,101.8,0.0,1.0,2.0,2.0,1.3321790402101223,0.5027056541982485,0.8644576480297407,-0.9168859999894485,0.39914917389786614,7.142857142857143,28.69387755102041
2024-05-28,4.0,2.0,0.5,0.16666666666666666,2.0,51.31666666666666,68.52030247927874,2.283333333333333,148.21666666666667,2.0,3.0,0.14355866920883445,129.0,3.0,1.0,0.0,0.0,0.5623351446188083,0.2378978006340048,-0.9712901916798621,-0.4182634454849801,-0.9083257621421035,7.142857142857143,28.69387755102041
2024-05-29,6.0,1.0,0.8333333333333334,0.25,5.0,61.32333333333334,47.74037029135358,24.666666666666668,154.91666666666666,6.0,1.0,-0.1245415531524753,65.5,4.0,2.0,0.0,0.0,1.5607104090414063,0.8202766792207807,-0.5719669304483682,-0.36717774850178697,-0.9301507947667187,7.428571428571429,27.387755102040817
2024-05-30,4.0,1.0,0.75,0.16666666666666666,3.0,220.8111111111111,143.54570335129256,18.916666666666668,340.1166666666667,4.0,1.0,-0.21205973016813498,123.75,1.0,2.0,0.0,1.0,1.0397207708399179,0.37864861735243294,0.9255405040175664,-0.13672419094831623,-0.9906091538086695,5.714285714285714,15.632653061224492
2024-05-31,12.0,4.0,0.6666666666666666,0.5,5.0,106.89242424242425,172.41783658282233,0.13333333333333333,488.18333333333334,8.0,3.0,0.2345972258476918,89.91666666666667,1.0,4.0,3.0,4.0,1.4451858789480823,0.7565672307607229,0.6539159161077601,-0.29042385551366295,0.956898105415921,5.285714285714286,8.775510204081638
2024-06-01,3.0,0.0,1.0,0.125,2.0,570.75,526.65,44.1,1097.4,3.0,1.0,-0.04018589393110991,112.66666666666667,0.0,0.0,1.0,2.0,0.6365141682948128,0.5049043031532253,0.8631753267195234,-0.698415285431006,0.7156927337037358,5.142857142857143,9.265306122448985
2024-06-02,10.0,2.0,0.8,0.4166666666666667,7.0,133.74814814814812,153.64417093402125,0.7166666666666667,399.8333333333333,8.0,2.0,0.06922948688891224,64.5,3.0,2.0,3.0,2.0,1.8866967846580784,0.8495859787204104,0.5274501538170998,-0.01570731731182083,0.9998766324816606,6.285714285714286,9.91836734693878
2024-06-03,11.0,0.0,1.0,0.4583333333333333,8.0,91.58500000000001,126.54237574162,6.05,428.1666666666667,10.0,2.0,0.1602612951389848,55.54545454545455,4.0,2.0,0.0,5.0,2.019814992492946,0.13946115237248613,0.9902275430318721,-0.8384724761668734,-0.5449439482282484,7.142857142857143,12.12244897959184
2024-06-04,2.0,2.0,0.0,0.08333333333333333,2.0,645.4833333333333,0.0,645.4833333333333,645.4833333333333,2.0,1.0,,138.0,0.0,1.0,1.0,0.0,0.6931471805599453,-0.3128184654422961,-0.9498129329917165,-0.006981260297962251,0.9999756307053947,6.857142857142857,14.408163265306127
2024-06-05,22.0,6.0,0.7272727272727273,0.9166666666666666,10.0,63.846825396825395,118.00996915773565,0.7833333333333333,450.98333333333335,14.0,5.0,0.29783403965508765,80.13636363636364,7.0,2.0,6.0,7.0,2.0307955637571147,0.27584706402524556,0.9612015383199571,-0.15284210267459938,0.9882506218819228,9.142857142857142,41.83673469387755
2024-06-06,26.0,9.0,0.6538461538461539,1.0833333333333333,8.0,23.804666666666666,52.61915885133685,0.1,269.4,12.0,7.0,0.3770354596798118,95.23076923076923,14.0,7.0,5.0,0.0,1.8056757791792244,0.7395821501717685,-0.6730662992211863,-0.9813486248449217,0.1922365119195135,12.285714285714286,68.77551020408163
2024-06-07,8.0,1.0,0.875,0.3333333333333333,4.0,195.87380952380948,294.35320671961847,1.0666666666666667,683.0,5.0,3.0,0.20088529177859077,94.0,0.0,2.0,4.0,2.0,1.2130075659799042,0.17049613549916587,0.9853583448572657,-0.12886771259893412,0.9916617934807807,11.714285714285714,71.06122448979592
2024-06-08,14.0,3.0,0.7857142857142857,0.5833333333333334,9.0,102.73974358974357,124.40196386213026,0.8166666666666667,409.65,13.0,2.0,0.09536874806216038,101.0,1.0,4.0,8.0,1.0,1.9652370493802302,0.4107851567342725,0.911732172848364,-0.032137612390513076,0.9994834535247881,13.285714285714286,58.48979591836734
2024-06-09,1.0,0.0,1.0,0.041666666666666664,1.0,,,,,1.0,1.0,,136.0,0.0,1.0,0.0,0.0,-0.0,-0.9257881307043332,-0.3780427714518246,-0.9257881307043332,-0.3780427714518246,12.0,76.85714285714286
2024-06-10,13.0,1.0,0.9230769230769231,0.5416666666666666,7.0,86.09722222222223,148.931690443001,2.0166666666666666,497.1166666666667,10.0,2.0,0.2673478233304879,78.61538461538461,2.0,6.0,1.0,4.0,1.8043716191528454,0.20890744350263268,0.9779354171156673,-0.9999813422410571,0.006108614390678686,12.285714285714286,76.77551020408164
2024-06-11,8.0,3.0,0.625,0.3333333333333333,4.0,58.578571428571436,77.39833973152965,7.033333333333333,241.28333333333333,7.0,2.0,0.13840414628038988,73.25,4.0,4.0,0.0,0.0,1.3862943611198906,0.6935590116394225,-0.7203998177219005,-0.8535507972753276,-0.5210096318405762,13.142857142857142,63.55102040816326
2024-06-12,16.0,5.0,0.6875,0.6666666666666666,8.0,89.81999999999998,173.77788017189368,0.48333333333333334,577.35,10.0,2.0,0.31850741787887027,95.125,5.0,2.0,5.0,4.0,2.0467385326945515,0.2512951659105083,0.9679105018492206,-0.14989485551618428,0.9887019431000337,12.285714285714286,52.77551020408163
2024-06-13,7.0,4.0,0.42857142857142855,0.2916666666666667,6.0,211.5916666666667,219.83630415606976,7.283333333333333,675.8166666666667,6.0,2.0,0.01911011349978184,94.71428571428571,1.0,3.0,2.0,1.0,1.7478680974667573,0.022687333572781354,0.9997426093226983,-0.6601655526612835,0.7511201255987102,9.571428571428571,22.53061224489795
2024-06-14,6.0,5.0,0.16666666666666666,0.25,3.0,134.48666666666668,239.47305424851274,1.5333333333333334,613.2,5.0,2.0,0.28074250169220444,116.33333333333333,0.0,1.0,0.0,5.0,1.0114042647073516,0.27130046355471743,0.9624947056867355,-0.06714462109939921,-0.9977432534762729,9.285714285714286,23.918367346938762
2024-06-15,7.0,1.0,0.8571428571428571,0.2916666666666667,3.0,26.59166666666667,38.33663965209803,2.0,110.41666666666667,4.0,3.0,0.18089141164054956,73.42857142857143,3.0,4.0,0.0,0.0,0.9556998911125343,0.5220024303804178,-0.8529439973860752,-0.14644272846851272,-0.9892191502789953,8.285714285714286,20.489795918367324
2024-06-16,7.0,3.0,0.5714285714285714,0.2916666666666667,5.0,138.34722222222223,158.9062801525276,5.066666666666666,362.25,6.0,2.0,0.069163383327899,68.28571428571429,1.0,5.0,1.0,0.0,1.4750763110546947,0.9740418562639833,-0.22636797972728756,-0.7592239796906443,0.6508294313126137,9.142857142857142,12.408163265306106
2024-06-17,7.0,3.0,0.5714285714285714,0.2916666666666667,3.0,49.138888888888886,73.29843845708389,1.3833333333333333,197.85,3.0,3.0,0.197321765281,107.57142857142857,3.0,4.0,0.0,0.0,1.0042424730540764,0.3316123310037144,-0.9434157418266259,-0.8125076752634869,-0.5829504932993231,8.285714285714286,10.204081632653041
2024-06-18,7.0,4.0,0.42857142857142855,0.2916666666666667,4.0,132.2388888888889,185.03309180178658,2.0166666666666666,484.26666666666665,4.0,3.0,0.16640045804854547,94.42857142857143,4.0,1.0,0.0,2.0,1.277034259466139,0.6180654417444348,0.7861266499243342,-0.8342067848508842,-0.5514517568280571,8.142857142857142,10.408163265306102
2024-06-19,7.0,3.0,0.5714285714285714,0.2916666666666667,7.0,168.15555555555557,177.11425054724867,27.966666666666665,551.6166666666667,7.0,1.0,0.025946940141721088,97.42857142857143,5.0,0.0,1.0,1.0,1.945910149055313,0.8778088601203649,0.47901106990776926,-0.7240213925593448,0.6897775171143425,6.857142857142857,0.12244897959181081
2024-06-20,10.0,2.0,0.8,0.4166666666666667,5.0,126.70925925925927,171.3939471810936,4.116666666666666,529.85,9.0,2.0,0.1498967034115926,89.8,5.0,2.0,2.0,1.0,1.4708084763221114,0.08048887215410573,0.9967555073634456,-0.9413969796303787,0.33730064740939997,7.285714285714286,1.3469387755101805
2024-06-21,6.0,2.0,0.6666666666666666,0.25,6.0,91.9,75.44132009567288,40.7,241.73333333333332,6.0,1.0,-0.09835395044641289,58.666666666666664,2.0,3.0,1.0,0.0,1.7917594692280547,0.3411316177314795,-0.9400155420969931,-0.9963016852405651,0.08592410597038494,7.285714285714286,1.3469387755101805
2024-06-22,4.0,0.0,1.0,0.16666666666666666,4.0,47.65555555555556,28.912461536485704,10.0,80.28333333333333,4.0,1.0,-0.24479011904590742,99.0,4.0,0.0,0.0,0.0,1.3862943611198906,0.7473633916730423,-0.664415503120575,0.2184980803164591,-0.9758373783054337,6.857142857142857,2.6938775510203827
2024-06-23,2.0,0.0,1.0,0.08333333333333333,2.0,842.7833333333333,0.0,842.7833333333333,842.7833333333333,2.0,1.0,,162.5,1.0,0.0,1.0,0.0,0.6931471805599453,0.5487796682673788,-0.8359670302687455,-0.045145045481757184,0.9989804426856664,6.142857142857143,5.551020408163237
2024-06-24,8.0,5.0,0.375,0.3333333333333333,7.0,176.38095238095235,205.74255207036364,10.066666666666666,610.05,8.0,1.0,0.07683798391719208,106.0,0.0,1.0,2.0,5.0,1.9061547465398496,0.16476070003002982,0.9863335702112215,-0.6671827669045998,0.744894056591622,6.285714285714286,5.918367346938747
2024-06-25,10.0,3.0,0.7,0.4166666666666667,5.0,88.31111111111112,167.44453292042192,0.18333333333333332,543.3,7.0,4.0,0.30941026583778597,79.8,1.0,3.0,6.0,0.0,1.3592367006650063,0.4658719330908264,-0.8848521582491713,-0.157583586454585,0.9875056522775504,6.714285714285714,7.632653061224462
2024-06-26,4.0,3.0,0.25,0.16666666666666666,2.0,129.13333333333335,178.9087476899886,0.23333333333333334,382.1333333333333,3.0,2.0,0.16158641115298375,112.5,0.0,1.0,3.0,0.0,0.5623351446188083,-0.2886836866531481,-0.9574245291720632,-0.9161588114169865,0.4008154591118143,6.285714285714286,8.489795918367319
2024-06-27,13.0,5.0,0.6153846153846154,0.5416666666666666,9.0,88.81111111111112,115.67819853924053,2.7666666666666666,367.45,11.0,2.0,0.13138626891580985,77.23076923076923,3.0,3.0,1.0,6.0,2.1383972463477243,0.19402033538329405,0.9809975073657191,-0.9911673849465406,0.13261679764734316,6.714285714285714,12.775510204081607
2024-06-28,17.0,5.0,0.7058823529411765,0.7083333333333334,8.0,76.47708333333333,133.3350571340392,1.2666666666666666,521.9333333333333,14.0,3.0,0.2709946796884604,69.3529411764706,3.0,9.0,1.0,4.0,1.925408165086066,0.16511933013715352,0.9862735963286545,-0.7019976963006098,0.7121792150776635,8.285714285714286,25.346938775510186
2024-06-29,8.0,3.0,0.625,0.3333333333333333,6.0,170.80714285714285,204.79317089640708,1.45,548.6333333333333,6.0,2.0,0.09048455710706395,65.75,1.0,0.0,2.0,5.0,1.7328679513998633,0.2541096362819609,0.967175419843086,-0.723770534519647,0.6900407331173606,8.857142857142858,22.40816326530611
2024-06-30,19.0,2.0,0.8947368421052632,0.7916666666666666,7.0,61.287962962962965,101.66404850993652,1.0333333333333334,349.5,11.0,4.0,0.24777899445376592,77.73684210526316,2.0,9.0,6.0,2.0,1.8821210455528234,0.98309550269175,0.18309350776926941,-0.0828806795816348,0.9965594778798135,11.285714285714286,24.48979591836735
2024-07-01,12.0,3.0,0.75,0.5,9.0,129.01060606060605,176.32141382534925,0.7833333333333333,577.9166666666666,11.0,2.0,0.15494872690526948,87.5,4.0,2.0,1.0,5.0,2.1383330595080277,0.08317056347238232,0.9965353267053237,-0.007853900888711978,0.9999691576447897,11.857142857142858,22.693877551020414
2024-07-02,9.0,3.0,0.6666666666666666,0.375,4.0,27.035416666666666,32.95386762571361,2.15,108.06666666666666,6.0,4.0,0.09865846923929207,104.33333333333333,6.0,3.0,0.0,0.0,1.310783678099714,0.29563857945929883,-0.9552998640925727,-0.6000712399244804,-0.7999465651001301,11.714285714285714,23.346938775510207
2024-07-03,5.0,3.0,0.4,0.20833333333333334,2.0,150.49166666666667,257.11693905151844,0.3333333333333333,595.8166666666667,3.0,3.0,0.2615873926336359,96.6,2.0,0.0,0.0,3.0,0.6730116670092565,0.06271794081153537,0.9980312920446737,0.4369980310342173,-0.8994624621807279,11.857142857142858,21.265306122448983
2024-07-04,9.0,6.0,0.3333333333333333,0.375,4.0,174.54791666666665,267.89837734845935,0.38333333333333336,667.8833333333333,6.0,2.0,0.2109871004560868,85.77777777777777,0.0,4.0,1.0,4.0,1.2730283365896258,0.12273545680701484,0.9924394226563017,-0.06721717885871605,0.9977383679433579,11.285714285714286,21.918367346938773
2024-07-05,9.0,1.0,0.8888888888888888,0.375,5.0,152.18333333333334,241.1709257283445,1.8166666666666667,640.6833333333333,6.0,3.0,0.22622760614639217,96.66666666666667,1.0,0.0,6.0,2.0,1.4270610433807245,0.011198961930852852,0.9999372896595422,-0.819068612314069,0.5736955711193049,10.142857142857142,16.693877551020396
2024-07-06,2.0,2.0,0.0,0.08333333333333333,1.0,0.8,0.0,0.8,0.8,2.0,1.0,,127.0,2.0,0.0,0.0,0.0,-0.0,0.2491124876089492,-0.9684745574961074,0.2457303628456938,-0.969338222075104,9.285714285714286,24.775510204081616
2024-07-07,2.0,1.0,0.5,0.08333333333333333,2.0,318.5833333333333,0.0,318.5833333333333,318.5833333333333,2.0,1.0,,45.5,1.0,1.0,0.0,0.0,0.6931471805599453,0.7529415818434182,-0.6580873607137059,-0.5120428648705717,-0.8589598969306643,6.857142857142857,12.979591836734654
2024-07-08,16.0,6.0,0.625,0.6666666666666666,6.0,47.01111111111111,80.39824916710438,0.23333333333333334,285.95,8.0,4.0,0.2620461949034824,93.0,3.0,11.0,2.0,0.0,1.700164942414579,0.9117022972979467,-0.41085145868263184,-0.93636621903549,0.35102464849235426,7.428571428571429,20.81632653061221
2024-07-09,17.0,5.0,0.7058823529411765,0.7083333333333334,8.0,63.229166666666664,104.68119898118711,0.9833333333333333,360.21666666666664,11.0,4.0,0.24687000206678594,96.47058823529412,5.0,5.0,1.0,6.0,1.8705688894156371,0.4979202504307917,0.8672228226995284,-0.9752298471473664,0.22119390867047967,8.571428571428571,32.244897959183646
2024-07-10,10.0,1.0,0.9,0.4166666666666667,8.0,131.3777777777778,194.98936644004812,2.7,646.25,8.0,3.0,0.19490806531620197,63.0,2.0,6.0,1.0,1.0,1.9730014063936128,0.01592545617816577,0.999873181881341,-0.8948369950430138,0.44639304687952874,9.285714285714286,30.20408163265304
2024-07-11,14.0,3.0,0.7857142857142857,0.5833333333333334,10.0,98.7423076923077,139.34652719634997,0.9666666666666667,526.55,11.0,2.0,0.17054230839102907,127.85714285714286,4.0,2.0,1.0,7.0,2.2055983590263932,0.4969108540289202,0.8678015920406283,-0.1614602870488061,0.9868792102917748,10.0,32.85714285714284
2024-07-12,16.0,6.0,0.625,0.6666666666666666,8.0,83.44333333333333,124.88413352947367,0.5,443.9166666666667,12.0,3.0,0.19892144238201184,90.375,5.0,5.0,3.0,3.0,2.0140355237092673,0.4375866341990186,0.8991762550080903,-0.3606073476315153,0.932717717658544,11.0,36.85714285714284
2024-07-13,27.0,12.0,0.5555555555555556,1.125,10.0,51.48205128205128,98.57199881988697,0.15,382.31666666666666,15.0,5.0,0.31381990360037226,91.55555555555556,1.0,4.0,16.0,6.0,2.120710114065794,0.2126040494541164,0.9771384334656537,-0.22650964597786277,0.9740089220736037,14.571428571428571,49.10204081632652
2024-07-14,12.0,4.0,0.6666666666666666,0.5,6.0,43.089393939393936,46.141174053842995,1.3,140.21666666666667,9.0,2.0,0.034201061173121335,88.58333333333333,0.0,4.0,8.0,0.0,1.6762349391347309,-0.7317503483909586,-0.6815727603342951,-0.24988713185198969,0.9682749719654982,16.0,25.428571428571427
2024-07-15,18.0,2.0,0.8888888888888888,0.75,6.0,32.68039215686275,67.13229141160765,1.2333333333333334,258.93333333333334,9.0,3.0,0.3451655443279538,107.77777777777777,5.0,11.0,2.0,0.0,1.692019807908464,0.22502191193965693,-0.9743537033064642,-0.8101695477705658,0.5861956191112628,16.285714285714285,25.918367346938776
2024-07-16,25.0,5.0,0.8,1.0416666666666667,7.0,46.00277777777777,99.6920235147684,0.35,432.5833333333333,11.0,7.0,0.36850488322631314,100.72,8.0,13.0,3.0,1.0,1.6651420577436549,0.7639368274794408,0.6452910379206015,-0.5616622760655224,0.8273665980959691,17.428571428571427,35.38775510204082
2024-07-17,25.0,7.0,0.72,1.0416666666666667,9.0,54.50625,120.05195343449226,1.2166666666666666,526.2333333333333,12.0,6.0,0.3754948329259705,90.28,8.0,9.0,4.0,4.0,2.0261206329699606,0.2447433439543238,0.969587899878116,-0.32219685210154364,0.9466726934351999,19.571428571428573,31.102040816326543
2024-07-18,23.0,4.0,0.8260869565217391,0.9583333333333334,7.0,49.57954545454543,120.47898973669729,0.8,556.5833333333334,12.0,6.0,0.4169120015200675,65.43478260869566,7.0,12.0,3.0,1.0,1.7707714233748173,0.20442486605580518,0.9788822575458532,-0.96822043200758,0.2500983707325081,20.857142857142858,26.693877551020424
2024-07-19,19.0,6.0,0.6842105263157895,0.7916666666666666,8.0,44.576851851851856,62.50287428918891,0.36666666666666664,198.26666666666668,10.0,6.0,0.16740818344759,79.36842105263158,2.0,10.0,0.0,7.0,1.8351710321795358,0.28687289891593937,0.9579686528626943,-0.6055255100274775,-0.795825895975975,21.285714285714285,23.63265306122451
2024-07-20,15.0,6.0,0.6,0.625,4.0,39.93452380952381,106.54490324418587,0.75,422.0,8.0,3.0,0.4547422172141485,102.26666666666667,11.0,0.0,0.0,4.0,1.3397942802855756,0.5751242410138931,0.8180660776478837,0.08925646173358938,-0.9960086766885118,19.571428571428573,21.673469387755116
2024-07-21,25.0,4.0,0.84,1.0416666666666667,10.0,31.170138888888886,42.17004185524722,0.7833333333333333,161.96666666666667,15.0,5.0,0.14998467217764294,68.8,3.0,14.0,8.0,0.0,2.0194227539771195,0.29501327388389026,-0.9554931544664822,-0.1760110443097251,0.9843881918638602,21.428571428571427,14.244897959183692
2024-07-22,20.0,6.0,0.7,0.8333333333333334,11.0,70.92192982456139,95.29016751444372,0.6333333333333333,331.46666666666664,15.0,4.0,0.1466092906593979,95.05,5.0,6.0,4.0,5.0,2.3195749966735852,0.3540870147133282,0.9352124817448724,-0.04158501891133948,0.9991349689617232,21.714285714285715,12.775510204081653
2024-07-23,11.0,4.0,0.6363636363636364,0.4583333333333333,8.0,127.90833333333335,188.78835463879182,0.1,643.45,8.0,2.0,0.192234474238698,114.36363636363636,1.0,3.0,6.0,1.0,2.019814992492946,0.2792704323417608,0.9602124898269372,-0.406935938095886,0.9134566997324073,19.714285714285715,23.632653061224513
2024-07-24,3.0,2.0,0.3333333333333333,0.125,3.0,502.775,139.00833333333333,363.76666666666665,641.7833333333333,3.0,1.0,-0.5668060352663152,143.33333333333334,1.0,1.0,0.0,1.0,1.0986122886681096,0.1236014767404927,0.9923319378854887,-0.9798811859647142,-0.19958171607736316,16.571428571428573,49.673469387755134
2024-07-25,10.0,5.0,0.5,0.4166666666666667,4.0,104.10555555555555,177.21333154292657,0.95,458.1333333333333,7.0,3.0,0.2598751073609144,107.9,3.0,1.0,0.0,6.0,1.0888999753452235,0.5705344071370075,0.8212736999763375,-0.9998552150265739,-0.017016138932307308,14.714285714285714,46.48979591836739
2024-07-26,13.0,7.0,0.46153846153846156,0.5416666666666666,5.0,59.07499999999999,130.69407105271966,0.85,487.0,7.0,5.0,0.3774011784714023,79.84615384615384,9.0,0.0,4.0,0.0,1.2636256721237273,0.8414321982753926,-0.5403627075450713,-0.8666065938340652,0.49899199545014694,13.857142857142858,43.55102040816331
2024-07-27,18.0,8.0,0.5555555555555556,0.75,11.0,75.82058823529412,95.95069617117122,0.2,376.1333333333333,12.0,3.0,0.11719134548847451,79.44444444444444,2.0,4.0,6.0,6.0,2.293118601486813,0.566645941548674,0.8239613928615932,-0.05662018232238279,0.9983957907332043,14.285714285714286,45.63265306122453
